source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,latitude,longitude
4703972,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,2834.084218957,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,2834.084218957,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,2834.084218957,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-4899.319324749,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-4899.319324749,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703972,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-4899.319324749,,,,N/A,,,N/A,,,Rawalpindi,,33.223871230500066,72.67114335361325
4703984,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,-1751.700281836,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,-1751.700281836,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,-1751.700281836,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-7613.71545598,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-7613.71545598,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703984,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-7613.71545598,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4703991,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,980.387117666,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,980.387117666,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,980.387117666,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-11525.907493424,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-11525.907493424,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703991,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-11525.907493424,,,,N/A,,,N/A,,,Sukkur,,27.18369102550014,68.85191514275935
4703956,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,-212.844688202,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,-212.844688202,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,-212.844688202,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-13815.916624872,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-13815.916624872,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
4703956,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-13815.916624872,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352502,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,7300.255079379,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,7300.255079379,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,7300.255079379,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-14340.67650917,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-14340.67650917,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352502,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-14340.67650917,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786743,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,55372.048649827,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,55372.048649827,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,55372.048649827,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,-17799.074288796,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,-17799.074288796,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4786743,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,-17799.074288796,,,,N/A,,,N/A,,,Quetta,,29.6003952020001,65.83494868974887
4703954,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,-10741.119644616,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,-10741.119644616,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,-10741.119644616,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-18797.720507679,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-18797.720507679,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4703954,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-18797.720507679,,,,N/A,,,N/A,,,Peshawar,,34.06741333050013,71.82168791077879
4794124,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,-13363.3167243533,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,-13363.3167243533,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,-13363.3167243533,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,-19084.906081528,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,-19084.906081528,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
4794124,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,-19084.906081528,,,,N/A,,,N/A,,,Rann of Kutch,,28.3192834700001,69.60758705211725
8352523,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,-22140.16503993,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,-22140.16503993,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,-22140.16503993,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-20396.9054782,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-20396.9054782,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
8352523,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-20396.9054782,,,,N/A,,,N/A,,,Multan,,30.135754586000104,72.25945913818768
4786740,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,47334.248127365,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,47334.248127365,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,47334.248127365,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,-27137.391946964,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,-27137.391946964,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
4786740,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,-27137.391946964,,,,N/A,,,N/A,,,Nasirabad,,28.96139049600012,67.88737985128954
8352514,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,116956.68182574,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,116956.68182574,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,116956.68182574,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-27430.29848209,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-27430.29848209,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352514,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-27430.29848209,,,,N/A,,,N/A,,,Kohat,,33.260881424000104,71.17806491191155
8352529,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,32072.498121485,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,32072.498121485,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,32072.498121485,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-32867.534996055,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-32867.534996055,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352529,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-32867.534996055,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352528,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,13074.500680803,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,13074.500680803,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,13074.500680803,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-34595.79178941,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-34595.79178941,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
8352528,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-34595.79178941,,,,N/A,,,N/A,,,Larkana,,27.797666549500093,68.13605649312032
4786737,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2,10067.965983594,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_20yr,10067.965983594,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2021,12-31-2021,Yearly,co2e_100yr,10067.965983594,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2,-42329.351564568,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_20yr,-42329.351564568,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
4786737,PAK,net-shrubgrass,1-1-2022,12-31-2022,Yearly,co2e_100yr,-42329.351564568,,,,N/A,,,N/A,,,Makran,,26.141668320000093,63.18870334396942
8352509,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,55507.19829915,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,55507.19829915,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,55507.19829915,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-43088.43020943,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_20yr,-43088.43020943,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
8352509,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2e_100yr,-43088.43020943,,,,N/A,,,N/A,,,Islamabad,,33.64840698200007,72.90848499708173
4703986,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2,9114.642315108,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_20yr,9114.642315108,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2021,12-31-2021,Yearly,co2e_100yr,9114.642315108,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2,-46143.457331075,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_20yr,-46143.457331075,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
4703986,PAK,net-wetland,1-1-2022,12-31-2022,Yearly,co2e_100yr,-46143.457331075,,,,N/A,,,N/A,,,Mirpur Khas,,25.317873001000066,69.86554678252175
8352518,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,n2o,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2,37675.55786663,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,ch4,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_20yr,37675.55786663,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2021,12-31-2021,Yearly,co2e_100yr,37675.55786663,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,n2o,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,co2,-60694.84066261,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
8352518,PAK,net-forest-land,1-1-2022,12-31-2022,Yearly,ch4,,,,,N/A,,,N/A,,,Bahawalpur,,29.024095535500095,71.75382667372241
