station,city,state,country,data_source,longitude,latitude,data_type,ts,aqius,aqicn,pm25,pm10,tp,tp_min,hu,pr,ws,wd,pop,ic,hour,date,weekday,comment
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 01:00:00+00:00,79.0,34.0,23.92,28.92,18,18.0,31,1013,2.0,47,0,01n,1,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 02:00:00+00:00,79.0,34.0,23.92,28.92,18,18.0,33,1013,3.0,48,0,01d,2,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 03:00:00+00:00,79.0,34.0,23.92,28.92,21,21.0,32,1014,2.0,41,0,01d,3,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 04:00:00+00:00,79.0,34.0,23.92,28.92,24,24.0,25,1014,1.0,1,0,01d,4,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 05:00:00+00:00,79.0,34.0,23.92,28.92,26,26.0,22,1014,1.0,311,0,01d,5,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 06:00:00+00:00,79.0,34.0,23.92,28.92,27,27.0,20,1013,2.0,282,0,02d,6,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 07:00:00+00:00,79.0,34.0,23.92,28.92,28,28.0,20,1012,2.0,271,0,01d,7,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 08:00:00+00:00,79.0,34.0,23.92,28.92,28,28.0,20,1012,2.0,271,0,04d,8,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 09:00:00+00:00,79.0,34.0,23.92,28.92,29,29.0,20,1011,2.0,274,0,03d,9,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 10:00:00+00:00,79.0,34.0,23.92,28.92,29,29.0,20,1011,1.0,277,0,03d,10,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 11:00:00+00:00,79.0,34.0,23.92,28.92,28,28.0,26,1011,1.0,273,0,03d,11,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 12:00:00+00:00,79.0,34.0,23.92,28.92,24,24.0,30,1011,0.0,269,0,03d,12,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 13:00:00+00:00,79.0,34.0,23.92,28.92,22,22.0,30,1012,0.0,68,0,04n,13,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 14:00:00+00:00,79.0,34.0,23.92,28.92,21,21.0,31,1013,2.0,78,0,04n,14,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 15:00:00+00:00,79.0,34.0,23.92,28.92,21,21.0,32,1014,2.0,79,0,04n,15,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 16:00:00+00:00,79.0,34.0,23.92,28.92,20,20.0,33,1014,2.0,76,0,03n,16,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 17:00:00+00:00,79.0,34.0,23.92,28.92,20,20.0,33,1014,2.0,72,0,03n,17,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 18:00:00+00:00,79.0,34.0,23.92,28.92,20,20.0,33,1014,2.0,70,0,03n,18,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 19:00:00+00:00,79.0,34.0,23.92,28.92,19,19.0,33,1013,3.0,68,0,01n,19,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 20:00:00+00:00,79.0,34.0,23.92,28.92,19,19.0,33,1013,3.0,66,0,01n,20,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 21:00:00+00:00,79.0,34.0,23.92,28.92,19,19.0,33,1013,3.0,68,0,01n,21,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 22:00:00+00:00,79.0,34.0,23.92,28.92,19,19.0,33,1013,2.0,61,0,01n,22,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-01 23:00:00+00:00,79.0,34.0,23.92,28.92,18,18.0,33,1013,3.0,63,0,01n,23,2024-11-01,Friday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 00:00:00+00:00,80.0,36.0,24.87,26.97,18,18.0,33,1013,3.0,60,0,01n,0,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 01:00:00+00:00,80.0,36.0,24.87,26.97,18,18.0,32,1013,3.0,56,0,01n,1,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 02:00:00+00:00,80.0,36.0,24.87,26.97,18,18.0,34,1014,2.0,57,0,01d,2,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 03:00:00+00:00,80.0,36.0,24.87,26.97,21,21.0,33,1014,2.0,50,0,01d,3,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 04:00:00+00:00,80.0,36.0,24.87,26.97,24,24.0,26,1015,1.0,348,0,01d,4,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 05:00:00+00:00,80.0,36.0,24.87,26.97,26,26.0,24,1014,1.0,314,0,01d,5,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 06:00:00+00:00,80.0,36.0,24.87,26.97,27,27.0,22,1014,2.0,271,0,01d,6,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 07:00:00+00:00,80.0,36.0,24.87,26.97,28,28.0,21,1013,2.0,267,0,01d,7,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 08:00:00+00:00,80.0,36.0,24.87,26.97,28,28.0,20,1012,2.0,268,0,01d,8,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 09:00:00+00:00,80.0,36.0,24.87,26.97,29,29.0,19,1012,2.0,266,0,01d,9,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 10:00:00+00:00,80.0,36.0,24.87,26.97,28,28.0,20,1011,2.0,268,0,01d,10,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 11:00:00+00:00,80.0,36.0,24.87,26.97,27,27.0,25,1012,1.0,270,0,01d,11,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 12:00:00+00:00,80.0,36.0,24.87,26.97,23,23.0,29,1012,0.0,278,0,02d,12,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 13:00:00+00:00,80.0,36.0,24.87,26.97,22,22.0,30,1013,1.0,80,0,01n,13,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 14:00:00+00:00,80.0,36.0,24.87,26.97,21,21.0,31,1014,2.0,85,0,01n,14,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 15:00:00+00:00,80.0,36.0,24.87,26.97,20,20.0,32,1015,2.0,80,0,01n,15,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 16:00:00+00:00,80.0,36.0,24.87,26.97,20,20.0,32,1015,2.0,78,0,01n,16,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 17:00:00+00:00,80.0,36.0,24.87,26.97,20,20.0,32,1015,2.0,72,0,01n,17,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 18:00:00+00:00,80.0,36.0,24.87,26.97,19,19.0,32,1015,2.0,70,0,01n,18,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 19:00:00+00:00,80.0,36.0,24.87,26.97,19,19.0,32,1015,3.0,70,0,01n,19,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 20:00:00+00:00,80.0,36.0,24.87,26.97,19,19.0,32,1015,3.0,66,0,01n,20,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 21:00:00+00:00,80.0,36.0,24.87,26.97,19,19.0,31,1015,2.0,68,0,02n,21,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 22:00:00+00:00,80.0,36.0,24.87,26.97,19,19.0,32,1014,3.0,63,0,02n,22,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-02 23:00:00+00:00,80.0,36.0,24.87,26.97,18,18.0,31,1014,3.0,62,0,02n,23,2024-11-02,Saturday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 00:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,31,1014,3.0,58,0,02n,0,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 01:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,31,1015,3.0,58,0,01n,1,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 02:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,33,1015,2.0,58,0,01d,2,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 03:00:00+00:00,87.0,40.0,28.34,32.19,21,21.0,33,1016,1.0,46,0,01d,3,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 04:00:00+00:00,87.0,40.0,28.34,32.19,24,24.0,27,1015,1.0,357,0,01d,4,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 05:00:00+00:00,87.0,40.0,28.34,32.19,25,25.0,25,1015,1.0,301,0,01d,5,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 06:00:00+00:00,87.0,40.0,28.34,32.19,27,27.0,22,1015,1.0,277,0,01d,6,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 07:00:00+00:00,87.0,40.0,28.34,32.19,28,28.0,21,1014,2.0,266,0,01d,7,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 08:00:00+00:00,87.0,40.0,28.34,32.19,28,28.0,20,1013,2.0,265,0,01d,8,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 09:00:00+00:00,87.0,40.0,28.34,32.19,28,28.0,19,1012,2.0,266,0,01d,9,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 10:00:00+00:00,87.0,40.0,28.34,32.19,28,28.0,19,1012,1.0,271,0,01d,10,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 11:00:00+00:00,87.0,40.0,28.34,32.19,27,27.0,25,1012,1.0,281,0,01d,11,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 12:00:00+00:00,87.0,40.0,28.34,32.19,23,23.0,29,1012,0.0,297,0,01d,12,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 13:00:00+00:00,87.0,40.0,28.34,32.19,21,21.0,29,1012,1.0,78,0,01n,13,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 14:00:00+00:00,87.0,40.0,28.34,32.19,21,21.0,30,1013,2.0,78,0,01n,14,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 15:00:00+00:00,87.0,40.0,28.34,32.19,20,20.0,31,1014,2.0,72,0,01n,15,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 16:00:00+00:00,87.0,40.0,28.34,32.19,20,20.0,31,1015,2.0,71,0,01n,16,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 17:00:00+00:00,87.0,40.0,28.34,32.19,19,19.0,31,1015,2.0,71,0,01n,17,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 18:00:00+00:00,87.0,40.0,28.34,32.19,19,19.0,32,1014,3.0,71,0,01n,18,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 19:00:00+00:00,87.0,40.0,28.34,32.19,19,19.0,32,1014,2.0,69,0,01n,19,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 20:00:00+00:00,87.0,40.0,28.34,32.19,19,19.0,32,1014,2.0,65,0,01n,20,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 21:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,33,1014,3.0,64,0,01n,21,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 22:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,32,1013,3.0,60,0,01n,22,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-03 23:00:00+00:00,87.0,40.0,28.34,32.19,18,18.0,32,1013,2.0,63,0,01n,23,2024-11-03,Sunday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 00:00:00+00:00,86.0,40.0,27.95,31.32,18,18.0,32,1013,2.0,59,0,01n,0,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 01:00:00+00:00,86.0,40.0,27.95,31.32,18,18.0,32,1013,3.0,61,0,02n,1,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 02:00:00+00:00,86.0,40.0,27.95,31.32,18,18.0,34,1013,2.0,51,0,02d,2,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 03:00:00+00:00,86.0,40.0,27.95,31.32,21,21.0,34,1014,1.0,36,0,01d,3,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 04:00:00+00:00,86.0,40.0,27.95,31.32,23,23.0,28,1013,1.0,357,0,01d,4,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 05:00:00+00:00,86.0,40.0,27.95,31.32,25,25.0,25,1013,1.0,336,0,01d,5,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 06:00:00+00:00,86.0,40.0,27.95,31.32,27,27.0,24,1012,2.0,281,0,01d,6,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,forecast,2024-11-04 07:00:00+00:00,86.0,40.0,27.95,31.32,28,28.0,23,1011,2.0,269,0,01d,7,2024-11-04,Monday,
,Haripur,Khyber Pakhtunkhwa,Pakistan,city,72.93493,33.99783,current,2024-10-31 07:00:00+00:00,82.0,37.0,26.0,,28,,22,1014,2.68,286,0,01d,7,2024-10-31,Thursday,"The air quality in Haripur is not too bad, but it's best to limit outdoor activity if you're sensitive to irritants."
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 06:00:00+00:00,58.0,19.0,13.0,,27,,23,1015,1.38,290,0,01d,6,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 05:00:00+00:00,58.0,19.0,13.0,,26,,24,1016,1.26,299,0,01d,5,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 04:00:00+00:00,58.0,19.0,13.0,,25,,27,1017,1.38,315,0,01d,4,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 03:00:00+00:00,58.0,19.0,13.0,,24,,29,1017,1.94,330,0,01d,3,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 02:00:00+00:00,75.0,31.0,21.9,,22,,35,1017,2.35,330,0,01d,2,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 01:00:00+00:00,75.0,31.0,21.9,,20,,39,1016,2.36,326,0,01d,1,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-31 00:00:00+00:00,66.0,24.0,17.0,,19,,39,1016,2.17,329,0,01n,0,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 23:00:00+00:00,62.0,21.0,15.0,,20,,39,1015,2.23,334,0,01n,23,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 22:00:00+00:00,60.0,20.0,14.0,,20,,40,1015,2.24,338,0,01n,22,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 21:00:00+00:00,60.0,20.0,14.0,,21,,40,1015,2.34,340,0,01n,21,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 20:00:00+00:00,62.0,21.0,15.0,,21,,40,1015,2.2,342,0,01n,20,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 19:00:00+00:00,67.0,26.0,18.0,,21,,41,1015,1.73,339,0,01n,19,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 18:00:00+00:00,82.0,37.0,25.9,,22,,41,1015,1.46,335,0,01n,18,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 17:00:00+00:00,107.0,54.0,37.8,,22,,42,1015,1.13,323,0,01n,17,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 16:00:00+00:00,116.0,58.0,41.8,,22,,42,1015,1.14,306,0,01n,16,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 15:00:00+00:00,121.0,61.0,43.7,,23,,42,1014,1.05,282,0,01n,15,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 14:00:00+00:00,126.0,63.0,45.7,,23,,41,1014,1.15,254,0,01n,14,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 13:00:00+00:00,134.0,67.0,48.7,,24,,39,1013,1.3,229,0,01n,13,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 12:00:00+00:00,131.0,66.0,47.8,,25,,36,1013,1.25,209,0,01n,12,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 11:00:00+00:00,,,,,26,,34,1012,1.02,197,0,01d,11,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 10:00:00+00:00,79.0,34.0,24.0,,27,,27,1012,0.77,222,0,01d,10,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 09:00:00+00:00,88.0,41.0,28.9,,27,,27,1011,0.82,213,0,01d,9,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 08:00:00+00:00,88.0,41.0,28.9,,27,,28,1012,0.8,209,0,01d,8,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 07:00:00+00:00,88.0,41.0,28.9,,27,,29,1013,0.6,229,0,01d,7,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-30 06:00:00+00:00,92.0,44.0,31.0,,26,,30,1014,0.63,267,0,01d,6,2024-10-30,Wednesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 22:00:00+00:00,,,,,25,,33,1015,0.81,288,0,01d,22,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 19:00:00+00:00,90.0,43.0,29.9,,24,,35,1015,1.04,307,0,01d,19,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 18:00:00+00:00,111.0,56.0,39.7,,23,,38,1015,1.54,318,0,01d,18,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 12:00:00+00:00,119.0,60.0,42.9,,21,,44,1014,1.84,332,0,01d,12,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 11:00:00+00:00,97.0,49.0,34.0,,19,,50,1014,2.28,341,0,10d,11,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 10:00:00+00:00,95.0,47.0,33.0,,19,,50,1013,2.32,344,0,01n,10,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 09:00:00+00:00,99.0,50.0,35.0,,19,,52,1013,2.28,354,0,01n,9,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,history,2024-10-29 08:00:00+00:00,102.0,51.0,36.0,,20,,53,1012,2.14,350,0,01n,8,2024-10-29,Tuesday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 07:00:00+00:00,58.0,19.0,,,27,,23,1015,1.38,290,0,01d,7,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 08:00:00+00:00,62.0,22.0,38.83,35.02,27,27.0,22,1015,1.0,279,0,01d,8,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 09:00:00+00:00,67.0,25.0,38.83,35.02,28,28.0,21,1014,1.0,263,0,01d,9,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 10:00:00+00:00,71.0,28.0,38.83,35.02,28,28.0,20,1013,1.0,246,0,01d,10,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 11:00:00+00:00,75.0,31.0,38.83,35.02,28,28.0,19,1013,1.0,234,0,01d,11,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 12:00:00+00:00,79.0,34.0,38.83,35.02,26,26.0,26,1012,1.0,222,0,01d,12,2024-10-31,Thursday,
,Mohmand Agency,Khyber Pakhtunkhwa,Pakistan,city,71.35116,34.46386,forecast,2024-10-31 13:00:00+00:00,84.0,37.0,38.83,35.02,25,25.0,27,1012,1.0,236,0,01n,13,2024-10-31,Thursday,
